id,t,mu,g1,g2,W1,W2,prob_treat,treated,post,true_te,F1,F2,factor_prod,g,treat,rel_year,eps,y
48,12,0.5080876151801323,0.5080876151801323,1,1.2101064408663231,0.42716898129445635,0.5,FALSE,FALSE,0,1,-0.956808727823368,-0.44872111264323566,Inf,0,-10,-0.6655749142137599,-1.1142960268569957
48,13,0.5080876151801323,0.5080876151801323,1,1.2101064408663231,0.42716898129445635,0.5,FALSE,TRUE,1,1,-0.6935734437757719,-0.18548582859563956,Inf,0,-10,-0.5227818548551213,-0.7082676834507609
49,9,0.8495635410488764,0.8495635410488764,1,-0.4330673286714699,1.2059621832247553,0.5,TRUE,FALSE,0,1,-0.29977540869119684,0.5497881323576796,13,0,-4,0.3691323577946707,0.9189204901523503
49,10,0.8495635410488764,0.8495635410488764,1,-0.4330673286714699,1.2059621832247553,0.5,TRUE,FALSE,0,1,-0.2748315846195682,0.5747319564293083,13,0,-3,-0.9751348823873679,-0.4004029259580596
49,11,0.8495635410488764,0.8495635410488764,1,-0.4330673286714699,1.2059621832247553,0.5,TRUE,FALSE,0,1,-0.6696332413164968,0.17993029973237962,13,0,-2,-1.6106254393820154,-1.430695139649636
49,12,0.8495635410488764,0.8495635410488764,1,-0.4330673286714699,1.2059621832247553,0.5,TRUE,FALSE,0,1,-0.956808727823368,-0.10724518677449157,13,0,-1,0.7747713454918597,0.6675261587173681
49,13,0.8495635410488764,0.8495635410488764,1,-0.4330673286714699,1.2059621832247553,0.5,TRUE,TRUE,1,1,-0.6935734437757719,0.15599009727310453,13,1,0,-0.8346419964051859,0.32134810086791865
50,9,0.3088797791416661,0.3088797791416661,1,0.5557376223292779,1.0783043029052934,0.5,TRUE,FALSE,0,1,-0.29977540869119684,0.009104370450469246,13,0,-4,-0.3087941837436329,-0.29968981329316363
50,10,0.3088797791416661,0.3088797791416661,1,0.5557376223292779,1.0783043029052934,0.5,TRUE,FALSE,0,1,-0.2748315846195682,0.0340481945220979,13,0,-3,-1.102593295741052,-1.0685451012189542
50,11,0.3088797791416661,0.3088797791416661,1,0.5557376223292779,1.0783043029052934,0.5,TRUE,FALSE,0,1,-0.6696332413164968,-0.36075346217483073,13,0,-2,-0.10083796370556627,-0.46159142588039703
50,12,0.3088797791416661,0.3088797791416661,1,0.5557376223292779,1.0783043029052934,0.5,TRUE,FALSE,0,1,-0.956808727823368,-0.6479289486817019,13,0,-1,-0.3448803474423028,-0.9928092961240047
50,13,0.3088797791416661,0.3088797791416661,1,0.5557376223292779,1.0783043029052934,0.5,TRUE,TRUE,1,1,-0.6935734437757719,-0.3846936646341058,13,1,0,-2.00652408241473,-1.3912177470488358
51,9,2.254471266189557,2.254471266189557,1,2.5287383086925663,-0.4997581747780384,0.5,FALSE,FALSE,0,1,-0.29977540869119684,1.9546958574983604,Inf,0,-10,0.8848872623285086,2.839583119826869
51,10,2.254471266189557,2.254471266189557,1,2.5287383086925663,-0.4997581747780384,0.5,FALSE,FALSE,0,1,-0.2748315846195682,1.979639681569989,Inf,0,-10,1.062806642041362,3.042446323611351
51,11,2.254471266189557,2.254471266189557,1,2.5287383086925663,-0.4997581747780384,0.5,FALSE,FALSE,0,1,-0.6696332413164968,1.5848380248730605,Inf,0,-10,0.33218211983479484,1.9170201447078554
51,12,2.254471266189557,2.254471266189557,1,2.5287383086925663,-0.4997581747780384,0.5,FALSE,FALSE,0,1,-0.956808727823368,1.2976625383661893,Inf,0,-10,0.8106466155174197,2.108309153883609
51,13,2.254471266189557,2.254471266189557,1,2.5287383086925663,-0.4997581747780384,0.5,FALSE,TRUE,1,1,-0.6935734437757719,1.5608978224137853,Inf,0,-10,1.4405505172611965,3.001448339674982
52,9,1.7161191699071265,1.7161191699071265,1,1.6114152514238709,-0.540178421960053,0.5,TRUE,FALSE,0,1,-0.29977540869119684,1.4163437612159298,13,0,-4,-0.17050217157790712,1.2458415896380226
52,10,1.7161191699071265,1.7161191699071265,1,1.6114152514238709,-0.540178421960053,0.5,TRUE,FALSE,0,1,-0.2748315846195682,1.4412875852875584,13,0,-3,0.908876529382304,2.3501641146698624
52,11,1.7161191699071265,1.7161191699071265,1,1.6114152514238709,-0.540178421960053,0.5,TRUE,FALSE,0,1,-0.6696332413164968,1.0464859285906298,13,0,-2,-1.2145659400337008,-0.16808001144307094
52,12,1.7161191699071265,1.7161191699071265,1,1.6114152514238709,-0.540178421960053,0.5,TRUE,FALSE,0,1,-0.956808727823368,0.7593104420837585,13,0,-1,-1.1925232626037114,-0.4332128205199529
52,13,1.7161191699071265,1.7161191699071265,1,1.6114152514238709,-0.540178421960053,0.5,TRUE,TRUE,1,1,-0.6935734437757719,1.0225457261313546,13,1,0,-0.6965406420324393,1.3260050840989153
53,9,-0.1305712440792146,-0.1305712440792146,1,-0.7808182700664933,0.9989641293489853,0.5,FALSE,FALSE,0,1,-0.29977540869119684,-0.43034665277041145,Inf,0,-10,-0.8850388196104063,-1.3153854723808178
53,10,-0.1305712440792146,-0.1305712440792146,1,-0.7808182700664933,0.9989641293489853,0.5,FALSE,FALSE,0,1,-0.2748315846195682,-0.4054028286987828,Inf,0,-10,1.8591624174244443,1.4537595887256616
53,11,-0.1305712440792146,-0.1305712440792146,1,-0.7808182700664933,0.9989641293489853,0.5,FALSE,FALSE,0,1,-0.6696332413164968,-0.8002044853957114,Inf,0,-10,0.07178249895296016,-0.7284219864427512
53,12,-0.1305712440792146,-0.1305712440792146,1,-0.7808182700664933,0.9989641293489853,0.5,FALSE,FALSE,0,1,-0.956808727823368,-1.0873799719025827,Inf,0,-10,-0.6385076729217571,-1.7258876448243399
53,13,-0.1305712440792146,-0.1305712440792146,1,-0.7808182700664933,0.9989641293489853,0.5,FALSE,TRUE,1,1,-0.6935734437757719,-0.8241446878549865,Inf,0,-10,0.5664276335870153,-0.2577170542679712
54,9,-0.08099507759226743,-0.08099507759226743,1,-0.09509910025458554,-0.6252692934886941,0.5,FALSE,FALSE,0,1,-0.29977540869119684,-0.38077048628346427,Inf,0,-10,0.5777397968009954,0.19696931051753114
54,10,-0.08099507759226743,-0.08099507759226743,1,-0.09509910025458554,-0.6252692934886941,0.5,FALSE,FALSE,0,1,-0.2748315846195682,-0.3558266622118356,Inf,0,-10,0.021475143981910153,-0.3343515182299255
54,11,-0.08099507759226743,-0.08099507759226743,1,-0.09509910025458554,-0.6252692934886941,0.5,FALSE,FALSE,0,1,-0.6696332413164968,-0.7506283189087642,Inf,0,-10,-0.7064633120794942,-1.4570916309882584
54,12,-0.08099507759226743,-0.08099507759226743,1,-0.09509910025458554,-0.6252692934886941,0.5,FALSE,FALSE,0,1,-0.956808727823368,-1.0378038054156353,Inf,0,-10,-0.8501896579990806,-1.887993463414716
54,13,-0.08099507759226743,-0.08099507759226743,1,-0.09509910025458554,-0.6252692934886941,0.5,FALSE,TRUE,1,1,-0.6935734437757719,-0.7745685213680393,Inf,0,-10,-0.44287836001300357,-1.2174468813810428
55,9,2.787759857251749,2.787759857251749,1,1.0315899145196958,0.5458523786299746,0.5,TRUE,FALSE,0,1,-0.29977540869119684,2.4879844485605522,13,0,-4,-0.4913748249891342,1.996609623571418
55,10,2.787759857251749,2.787759857251749,1,1.0315899145196958,0.5458523786299746,0.5,TRUE,FALSE,0,1,-0.2748315846195682,2.512928272632181,13,0,-3,1.221210040956348,3.734138313588529
55,11,2.787759857251749,2.787759857251749,1,1.0315899145196958,0.5458523786299746,0.5,TRUE,FALSE,0,1,-0.6696332413164968,2.1181266159352523,13,0,-2,0.7513356929378399,2.869462308873092
55,12,2.787759857251749,2.787759857251749,1,1.0315899145196958,0.5458523786299746,0.5,TRUE,FALSE,0,1,-0.956808727823368,1.8309511294283811,13,0,-1,0.3330986170356663,2.1640497464640474
55,13,2.787759857251749,2.787759857251749,1,1.0315899145196958,0.5458523786299746,0.5,TRUE,TRUE,1,1,-0.6935734437757719,2.094186413475977,13,1,0,1.6092995969626906,4.7034860104386675
56,9,0.1756830353003348,0.1756830353003348,1,-1.0018013556650058,0.8570303106750033,0.5,TRUE,FALSE,0,1,-0.29977540869119684,-0.12409237339086204,13,0,-4,-0.17459890780583423,-0.2986912811966963
56,10,0.1756830353003348,0.1756830353003348,1,-1.0018013556650058,0.8570303106750033,0.5,TRUE,FALSE,0,1,-0.2748315846195682,-0.09914854931923339,13,0,-3,1.1322867038125928,1.0331381544933593
56,11,0.1756830353003348,0.1756830353003348,1,-1.0018013556650058,0.8570303106750033,0.5,TRUE,FALSE,0,1,-0.6696332413164968,-0.493950206016162,13,0,-2,1.4679619747991892,0.9740117687830272
56,12,0.1756830353003348,0.1756830353003348,1,-1.0018013556650058,0.8570303106750033,0.5,TRUE,FALSE,0,1,-0.956808727823368,-0.7811256925230332,13,0,-1,0.08535650179907174,-0.6957691907239615
56,13,0.1756830353003348,0.1756830353003348,1,-1.0018013556650058,0.8570303106750033,0.5,TRUE,TRUE,1,1,-0.6935734437757719,-0.5178904084754371,13,1,0,0.5902468965956016,1.0723564881201644
57,9,-0.31675261026235724,-0.31675261026235724,1,0.6351689499926774,0.987324001662819,0.5,FALSE,FALSE,0,1,-0.29977540869119684,-0.616528018953554,Inf,0,-10,-1.4141809200465252,-2.030708939000079
57,10,-0.31675261026235724,-0.31675261026235724,1,0.6351689499926774,0.987324001662819,0.5,FALSE,FALSE,0,1,-0.2748315846195682,-0.5915841948819254,Inf,0,-10,-0.8486459667609492,-1.4402301616428745
57,11,-0.31675261026235724,-0.31675261026235724,1,0.6351689499926774,0.987324001662819,0.5,FALSE,FALSE,0,1,-0.6696332413164968,-0.9863858515788541,Inf,0,-10,0.22034445269825942,-0.7660413988805946
57,12,-0.31675261026235724,-0.31675261026235724,1,0.6351689499926774,0.987324001662819,0.5,FALSE,FALSE,0,1,-0.956808727823368,-1.2735613380857251,Inf,0,-10,0.21382242094652568,-1.0597389171391995
57,13,-0.31675261026235724,-0.31675261026235724,1,0.6351689499926774,0.987324001662819,0.5,FALSE,TRUE,1,1,-0.6935734437757719,-1.0103260540381291,Inf,0,-10,-0.6297487480843103,-1.6400748021224394
58,9,1.2143166822240345,1.2143166822240345,1,0.2608650966725027,1.2151137862147414,0.5,TRUE,FALSE,0,1,-0.29977540869119684,0.9145412735328378,13,0,-4,-0.3961550206906706,0.5183862528421672
58,10,1.2143166822240345,1.2143166822240345,1,0.2608650966725027,1.2151137862147414,0.5,TRUE,FALSE,0,1,-0.2748315846195682,0.9394850976044664,13,0,-3,-0.8112877385523962,0.1281973590520702
58,11,1.2143166822240345,1.2143166822240345,1,0.2608650966725027,1.2151137862147414,0.5,TRUE,FALSE,0,1,-0.6696332413164968,0.5446834409075377,13,0,-2,-1.8663115841141247,-1.321628143206587
58,12,1.2143166822240345,1.2143166822240345,1,0.2608650966725027,1.2151137862147414,0.5,TRUE,FALSE,0,1,-0.956808727823368,0.25750795440066654,13,0,-1,0.005903854271598273,0.2634118086722648
58,13,1.2143166822240345,1.2143166822240345,1,0.2608650966725027,1.2151137862147414,0.5,TRUE,TRUE,1,1,-0.6935734437757719,0.5207432384482626,13,1,0,1.174557777279316,2.695301015727579
59,9,3.2807348343963345,3.2807348343963345,1,4.844669557894342,1.9904783738985974,0.5,FALSE,FALSE,0,1,-0.29977540869119684,2.9809594257051377,Inf,0,-10,0.2917075874789851,3.272667013184123
59,10,3.2807348343963345,3.2807348343963345,1,4.844669557894342,1.9904783738985974,0.5,FALSE,FALSE,0,1,-0.2748315846195682,3.0059032497767664,Inf,0,-10,1.3098698816075298,4.315773131384296
59,11,3.2807348343963345,3.2807348343963345,1,4.844669557894342,1.9904783738985974,0.5,FALSE,FALSE,0,1,-0.6696332413164968,2.611101593079838,Inf,0,-10,1.0249252026144342,3.636026795694272
59,12,3.2807348343963345,3.2807348343963345,1,4.844669557894342,1.9904783738985974,0.5,FALSE,FALSE,0,1,-0.956808727823368,2.3239261065729666,Inf,0,-10,-2.117942295565979,0.2059838110069876
59,13,3.2807348343963345,3.2807348343963345,1,4.844669557894342,1.9904783738985974,0.5,FALSE,TRUE,1,1,-0.6935734437757719,2.5871613906205626,Inf,0,-10,-1.4562634111285533,1.1308979794920093
60,9,0.12374021942102964,0.12374021942102964,1,0.5870150939382586,-0.8872384385503889,0.5,FALSE,FALSE,0,1,-0.29977540869119684,-0.1760351892701672,Inf,0,-10,-0.596216497918243,-0.7722516871884102
60,10,0.12374021942102964,0.12374021942102964,1,0.5870150939382586,-0.8872384385503889,0.5,FALSE,FALSE,0,1,-0.2748315846195682,-0.15109136519853855,Inf,0,-10,-1.2217626995933313,-1.3728540647918699
60,11,0.12374021942102964,0.12374021942102964,1,0.5870150939382586,-0.8872384385503889,0.5,FALSE,FALSE,0,1,-0.6696332413164968,-0.5458930218954672,Inf,0,-10,0.7092912639907955,0.16339824209532827
60,12,0.12374021942102964,0.12374021942102964,1,0.5870150939382586,-0.8872384385503889,0.5,FALSE,FALSE,0,1,-0.956808727823368,-0.8330685084023384,Inf,0,-10,-0.28455787597348237,-1.1176263843758207
60,13,0.12374021942102964,0.12374021942102964,1,0.5870150939382586,-0.8872384385503889,0.5,FALSE,TRUE,1,1,-0.6935734437757719,-0.5698332243547423,Inf,0,-10,-1.2741853506166123,-1.8440185749713547
61,9,0.4228072654922832,0.4228072654922832,1,-1.1290833847402109,0.975054703161837,0.5,TRUE,FALSE,0,1,-0.29977540869119684,0.12303185680108636,13,0,-4,0.7848331015122894,0.9078649583133758
61,10,0.4228072654922832,0.4228072654922832,1,-1.1290833847402109,0.975054703161837,0.5,TRUE,FALSE,0,1,-0.2748315846195682,0.147975680872715,13,0,-3,0.04026450720383095,0.18824018807654597
61,11,0.4228072654922832,0.4228072654922832,1,-1.1290833847402109,0.975054703161837,0.5,TRUE,FALSE,0,1,-0.6696332413164968,-0.24682597582421362,13,0,-2,-0.007074053217791696,-0.2539000290420053
61,12,0.4228072654922832,0.4228072654922832,1,-1.1290833847402109,0.975054703161837,0.5,TRUE,FALSE,0,1,-0.956808727823368,-0.5340014623310848,13,0,-1,-0.3198181832572417,-0.8538196455883265
61,13,0.4228072654922832,0.4228072654922832,1,-1.1290833847402109,0.975054703161837,0.5,TRUE,TRUE,1,1,-0.6935734437757719,-0.2707661782834887,13,1,0,0.5599578221181564,1.2891916438346676
62,9,-0.28298130864933846,-0.28298130864933846,1,-0.7378830633162019,3.698663474154618,0.5,FALSE,FALSE,0,1,-0.29977540869119684,-0.5827567173405352,Inf,0,-10,1.3444247127534148,0.7616679954128796
62,10,-0.28298130864933846,-0.28298130864933846,1,-0.7378830633162019,3.698663474154618,0.5,FALSE,FALSE,0,1,-0.2748315846195682,-0.5578128932689066,Inf,0,-10,-1.287062913616198,-1.8448758068851046
62,11,-0.28298130864933846,-0.28298130864933846,1,-0.7378830633162019,3.698663474154618,0.5,FALSE,FALSE,0,1,-0.6696332413164968,-0.9526145499658353,Inf,0,-10,2.116363923058159,1.1637493730923238
62,12,-0.28298130864933846,-0.28298130864933846,1,-0.7378830633162019,3.698663474154618,0.5,FALSE,FALSE,0,1,-0.956808727823368,-1.2397900364727064,Inf,0,-10,2.23118548836255,0.9913954518898436
62,13,-0.28298130864933846,-0.28298130864933846,1,-0.7378830633162019,3.698663474154618,0.5,FALSE,TRUE,1,1,-0.6935734437757719,-0.9765547524251104,Inf,0,-10,0.10515768433880944,-0.8713970680863009
63,9,1.2972081574117986,1.2972081574117986,1,0.395941185453195,-2.1476827979169437,0.5,TRUE,FALSE,0,1,-0.29977540869119684,0.9974327487206018,13,0,-4,-0.6263101502695022,0.37112259845109963
63,10,1.2972081574117986,1.2972081574117986,1,0.395941185453195,-2.1476827979169437,0.5,TRUE,FALSE,0,1,-0.2748315846195682,1.0223765727922305,13,0,-3,-2.3020633510162787,-1.2796867782240482
63,11,1.2972081574117986,1.2972081574117986,1,0.395941185453195,-2.1476827979169437,0.5,TRUE,FALSE,0,1,-0.6696332413164968,0.6275749160953018,13,0,-2,0.9436278938535292,1.571202809948831
63,12,1.2972081574117986,1.2972081574117986,1,0.395941185453195,-2.1476827979169437,0.5,TRUE,FALSE,0,1,-0.956808727823368,0.3403994295884306,13,0,-1,0.498838594449898,0.8392380240383286
63,13,1.2972081574117986,1.2972081574117986,1,0.395941185453195,-2.1476827979169437,0.5,TRUE,TRUE,1,1,-0.6935734437757719,0.6036347136360267,13,1,0,1.1846196996571903,2.7882544132932168
64,9,1.7107830668927186,1.7107830668927186,1,1.645257269264256,0.4993041845801107,0.5,TRUE,FALSE,0,1,-0.29977540869119684,1.4110076582015219,13,0,-4,0.26408732104101923,1.6750949792425411
64,10,1.7107830668927186,1.7107830668927186,1,1.645257269264256,0.4993041845801107,0.5,TRUE,FALSE,0,1,-0.2748315846195682,1.4359514822731505,13,0,-3,-0.2112372767646929,1.2247142055084577
64,11,1.7107830668927186,1.7107830668927186,1,1.645257269264256,0.4993041845801107,0.5,TRUE,FALSE,0,1,-0.6696332413164968,1.041149825576222,13,0,-2,-1.3758767279304525,-0.3347269023542305
64,12,1.7107830668927186,1.7107830668927186,1,1.645257269264256,0.4993041845801107,0.5,TRUE,FALSE,0,1,-0.956808727823368,0.7539743390693506,13,0,-1,0.16273719354405294,0.9167115326134035
64,13,1.7107830668927186,1.7107830668927186,1,1.645257269264256,0.4993041845801107,0.5,TRUE,TRUE,1,1,-0.6935734437757719,1.0172096231169467,13,1,0,-0.5628546172685593,1.4543550058483874
65,9,1.1275098025137462,1.1275098025137462,1,0.9594428294979602,0.2860197108668132,0.5,FALSE,FALSE,0,1,-0.29977540869119684,0.8277343938225494,Inf,0,-10,1.3635648819945094,2.191299275817059
65,10,1.1275098025137462,1.1275098025137462,1,0.9594428294979602,0.2860197108668132,0.5,FALSE,FALSE,0,1,-0.2748315846195682,0.8526782178941781,Inf,0,-10,-0.004953518577181523,0.8477246993169966
65,11,1.1275098025137462,1.1275098025137462,1,0.9594428294979602,0.2860197108668132,0.5,FALSE,FALSE,0,1,-0.6696332413164968,0.4578765611972494,Inf,0,-10,-2.4265285055924943,-1.968651944395245
65,12,1.1275098025137462,1.1275098025137462,1,0.9594428294979602,0.2860197108668132,0.5,FALSE,FALSE,0,1,-0.956808727823368,0.1707010746903782,Inf,0,-10,-0.12652489017027177,0.04417618452010644
65,13,1.1275098025137462,1.1275098025137462,1,0.9594428294979602,0.2860197108668132,0.5,FALSE,TRUE,1,1,-0.6935734437757719,0.4339363587379743,Inf,0,-10,0.7134908691639938,1.1474272279019682
66,9,1.2703322270017268,1.2703322270017268,1,1.8639142499693102,2.1879030687887164,0.5,FALSE,FALSE,0,1,-0.29977540869119684,0.97055681831053,Inf,0,-10,0.5655997574076511,1.5361565757181812
66,10,1.2703322270017268,1.2703322270017268,1,1.8639142499693102,2.1879030687887164,0.5,FALSE,FALSE,0,1,-0.2748315846195682,0.9955006423821586,Inf,0,-10,1.853412863627835,2.8489135060099935
66,11,1.2703322270017268,1.2703322270017268,1,1.8639142499693102,2.1879030687887164,0.5,FALSE,FALSE,0,1,-0.6696332413164968,0.60069898568523,Inf,0,-10,-1.7348150997626697,-1.1341161140774396
66,12,1.2703322270017268,1.2703322270017268,1,1.8639142499693102,2.1879030687887164,0.5,FALSE,FALSE,0,1,-0.956808727823368,0.31352349917835876,Inf,0,-10,-1.4619573932108128,-1.148433894032454
66,13,1.2703322270017268,1.2703322270017268,1,1.8639142499693102,2.1879030687887164,0.5,FALSE,TRUE,1,1,-0.6935734437757719,0.5767587832259549,Inf,0,-10,0.006804090349123355,0.5835628735750782
67,9,1.5870605035550076,1.5870605035550076,1,1.194330805884737,-0.009463062618330076,0.5,TRUE,FALSE,0,1,-0.29977540869119684,1.2872850948638108,13,0,-4,1.8064633428694898,3.093748437733301
67,10,1.5870605035550076,1.5870605035550076,1,1.194330805884737,-0.009463062618330076,0.5,TRUE,FALSE,0,1,-0.2748315846195682,1.3122289189354395,13,0,-3,1.0714385561932689,2.3836674751287084
67,11,1.5870605035550076,1.5870605035550076,1,1.194330805884737,-0.009463062618330076,0.5,TRUE,FALSE,0,1,-0.6696332413164968,0.9174272622385108,13,0,-2,-0.9616078245740883,-0.044180562335577545
67,12,1.5870605035550076,1.5870605035550076,1,1.194330805884737,-0.009463062618330076,0.5,TRUE,FALSE,0,1,-0.956808727823368,0.6302517757316396,13,0,-1,-1.4659989713326178,-0.8357471956009782
67,13,1.5870605035550076,1.5870605035550076,1,1.194330805884737,-0.009463062618330076,0.5,TRUE,TRUE,1,1,-0.6935734437757719,0.8934870597792357,13,1,0,-0.352102637109964,1.5413844226692717
68,9,1.6758812411488841,1.6758812411488841,1,1.1767973568784997,1.203857327613223,0.5,TRUE,FALSE,0,1,-0.29977540869119684,1.3761058324576874,13,0,-4,-1.0798657908930722,0.29624004156461514
68,10,1.6758812411488841,1.6758812411488841,1,1.1767973568784997,1.203857327613223,0.5,TRUE,FALSE,0,1,-0.2748315846195682,1.401049656529316,13,0,-3,-0.735907692222065,0.665141964307251
68,11,1.6758812411488841,1.6758812411488841,1,1.1767973568784997,1.203857327613223,0.5,TRUE,FALSE,0,1,-0.6696332413164968,1.0062479998323872,13,0,-2,-0.3793912714452645,0.6268567283871227
68,12,1.6758812411488841,1.6758812411488841,1,1.1767973568784997,1.203857327613223,0.5,TRUE,FALSE,0,1,-0.956808727823368,0.7190725133255161,13,0,-1,-1.3386128628021354,-0.6195403494766193
68,13,1.6758812411488841,1.6758812411488841,1,1.1767973568784997,1.203857327613223,0.5,TRUE,TRUE,1,1,-0.6935734437757719,0.9823077973731122,13,1,0,-0.19059397181750118,1.791713825555611
69,9,-0.43862992532289735,-0.43862992532289735,1,-0.5427565256283831,1.5933416303762389,0.5,FALSE,FALSE,0,1,-0.29977540869119684,-0.7384053340140941,Inf,0,-10,-0.8263220548684563,-1.5647273888825506
69,10,-0.43862992532289735,-0.43862992532289735,1,-0.5427565256283831,1.5933416303762389,0.5,FALSE,FALSE,0,1,-0.2748315846195682,-0.7134615099424655,Inf,0,-10,0.1595259881839334,-0.5539355217585321
69,11,-0.43862992532289735,-0.43862992532289735,1,-0.5427565256283831,1.5933416303762389,0.5,FALSE,FALSE,0,1,-0.6696332413164968,-1.1082631666393943,Inf,0,-10,-0.3002926180603338,-1.408555784699728
69,12,-0.43862992532289735,-0.43862992532289735,1,-0.5427565256283831,1.5933416303762389,0.5,FALSE,FALSE,0,1,-0.956808727823368,-1.3954386531462655,Inf,0,-10,0.45447582451198887,-0.9409628286342766
69,13,-0.43862992532289735,-0.43862992532289735,1,-0.5427565256283831,1.5933416303762389,0.5,FALSE,TRUE,1,1,-0.6935734437757719,-1.1322033690986693,Inf,0,-10,-0.8004541003365361,-1.9326574694352052
70,9,1.2276204442441587,1.2276204442441587,1,0.23670871376516012,0.8990859348830305,0.5,TRUE,FALSE,0,1,-0.29977540869119684,0.9278450355529619,13,0,-4,-0.4333411259507047,0.49450390960225726
70,10,1.2276204442441587,1.2276204442441587,1,0.23670871376516012,0.8990859348830305,0.5,TRUE,FALSE,0,1,-0.2748315846195682,0.9527888596245906,13,0,-3,-0.2549265771248154,0.6978622824997751
70,11,1.2276204442441587,1.2276204442441587,1,0.23670871376516012,0.8990859348830305,0.5,TRUE,FALSE,0,1,-0.6696332413164968,0.5579872029276619,13,0,-2,0.21764824991059586,0.7756354528382577
70,12,1.2276204442441587,1.2276204442441587,1,0.23670871376516012,0.8990859348830305,0.5,TRUE,FALSE,0,1,-0.956808727823368,0.2708117164207907,13,0,-1,-0.4727660947633387,-0.20195437834254798
70,13,1.2276204442441587,1.2276204442441587,1,0.23670871376516012,0.8990859348830305,0.5,TRUE,TRUE,1,1,-0.6935734437757719,0.5340470004683868,13,1,0,0.4653623585741706,1.9994093590425575
71,9,1.1182825855151222,1.1182825855151222,1,2.279392180058835,0.8415983011452548,0.5,TRUE,FALSE,0,1,-0.29977540869119684,0.8185071768239254,13,0,-4,-0.14875101202298793,0.6697561648009375
71,10,1.1182825855151222,1.1182825855151222,1,2.279392180058835,0.8415983011452548,0.5,TRUE,FALSE,0,1,-0.2748315846195682,0.843451000895554,13,0,-3,0.552681272482604,1.396132273378158
71,11,1.1182825855151222,1.1182825855151222,1,2.279392180058835,0.8415983011452548,0.5,TRUE,FALSE,0,1,-0.6696332413164968,0.44864934419862534,13,0,-2,-1.2531578305349962,-0.8045084863363708
71,12,1.1182825855151222,1.1182825855151222,1,2.279392180058835,0.8415983011452548,0.5,TRUE,FALSE,0,1,-0.956808727823368,0.16147385769175415,13,0,-1,0.1783902677103419,0.33986412540209604
71,13,1.1182825855151222,1.1182825855151222,1,2.279392180058835,0.8415983011452548,0.5,TRUE,TRUE,1,1,-0.6935734437757719,0.42470914173935026,13,1,0,-0.49123591479587597,0.9334732269434742
72,9,-0.12509883143703826,-0.12509883143703826,1,-0.45648373645286455,1.5655351670132416,0.5,TRUE,FALSE,0,1,-0.29977540869119684,-0.4248742401282351,13,0,-4,-0.2954284992827718,-0.7203027394110069
72,10,-0.12509883143703826,-0.12509883143703826,1,-0.45648373645286455,1.5655351670132416,0.5,TRUE,FALSE,0,1,-0.2748315846195682,-0.39993041605660645,13,0,-3,0.9782255044514192,0.5782950883948128
72,11,-0.12509883143703826,-0.12509883143703826,1,-0.45648373645286455,1.5655351670132416,0.5,TRUE,FALSE,0,1,-0.6696332413164968,-0.7947320727535351,13,0,-2,2.8149652011154616,2.0202331283619266
72,12,-0.12509883143703826,-0.12509883143703826,1,-0.45648373645286455,1.5655351670132416,0.5,TRUE,FALSE,0,1,-0.956808727823368,-1.0819075592604062,13,0,-1,0.2888707830220197,-0.7930367762383865
72,13,-0.12509883143703826,-0.12509883143703826,1,-0.45648373645286455,1.5655351670132416,0.5,TRUE,TRUE,1,1,-0.6935734437757719,-0.8186722752128102,13,1,0,0.2142125999011788,0.39554032468836864
73,9,-0.850959773158654,-0.850959773158654,1,1.1009717426804952,0.7041211041076963,0.5,TRUE,FALSE,0,1,-0.29977540869119684,-1.1507351818498508,13,0,-4,-0.6191200229398403,-1.7698552047896912
73,10,-0.850959773158654,-0.850959773158654,1,1.1009717426804952,0.7041211041076963,0.5,TRUE,FALSE,0,1,-0.2748315846195682,-1.1257913577782221,13,0,-3,-0.7060432239193215,-1.8318345816975437
73,11,-0.850959773158654,-0.850959773158654,1,1.1009717426804952,0.7041211041076963,0.5,TRUE,FALSE,0,1,-0.6696332413164968,-1.5205930144751507,13,0,-2,1.3694950719902064,-0.15109794248494435
73,12,-0.850959773158654,-0.850959773158654,1,1.1009717426804952,0.7041211041076963,0.5,TRUE,FALSE,0,1,-0.956808727823368,-1.807768500982022,13,0,-1,-0.7698020390206615,-2.577570540002683
73,13,-0.850959773158654,-0.850959773158654,1,1.1009717426804952,0.7041211041076963,0.5,TRUE,TRUE,1,1,-0.6935734437757719,-1.544533216934426,13,1,0,-0.5523197597478031,-1.096852976682229
74,9,0.7461300874220109,0.7461300874220109,1,0.20470054555698125,-0.26446187758853457,0.5,TRUE,FALSE,0,1,-0.29977540869119684,0.4463546787308141,13,0,-4,-0.005119163073248593,0.44123551565756547
74,10,0.7461300874220109,0.7461300874220109,1,0.20470054555698125,-0.26446187758853457,0.5,TRUE,FALSE,0,1,-0.2748315846195682,0.47129850280244273,13,0,-3,-1.6788796330591824,-1.2075811302567396
74,11,0.7461300874220109,0.7461300874220109,1,0.20470054555698125,-0.26446187758853457,0.5,TRUE,FALSE,0,1,-0.6696332413164968,0.0764968461055141,13,0,-2,0.5327601493208304,0.6092569954263445
74,12,0.7461300874220109,0.7461300874220109,1,0.20470054555698125,-0.26446187758853457,0.5,TRUE,FALSE,0,1,-0.956808727823368,-0.2106786404013571,13,0,-1,-0.689424450058707,-0.9001030904600641
